TYPE,HSP90,HSP90 Systematic Name,Gene,Systemic Name,Source,Reference
Genetic,HSC82,YMR186W,YNL108C,YNL108C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YNL320W,YNL320W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YNR014W,YNR014W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YNR021W,YNR021W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YNR048W,YNR048W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YNR071C,YNR071C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOL013W-A,YOL013W-A,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOL024W,YOL024W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOL029C,YOL029C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSC82,YMR186W,YOL036W,YOL036W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOL131W,YOL131W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOR342C,YOR342C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YOR342C,YOR342C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YPK1,YKL126W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPL068C,YPL068C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPL068C,YPL068C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YPL077C,YPL077C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPL199C,YPL199C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPL225W,YPL225W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPL257W,YPL257W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPR147C,YPR147C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPT11,YNL304W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YPT32,YGL210W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPT35,YHR105W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YPT6,YLR262C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YPT6,YLR262C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,YPT7,YML001W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YRB1,YDR002W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YRF1-6,YNL339C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,YRO2,YBR054W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ZPR1,YGR211W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSC82,YMR186W,ZWF1,YNL241C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSC82,YMR186W,ZWF1,YNL241C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSP82,YPL240C,AAD4,YDL243C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ABP140,YOR239W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ACO1,YLR304C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ACO1,YLR304C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ACT1,YFL039C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADD66,YKL206C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ADE1,YAR015W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADE2,YOR128C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADE2,YOR128C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ADE4,YMR300C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADE57,YGL234W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADH1,YOL086C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADH3,YMR083W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ADK1,YDR226W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ADY3,YDL239C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AEP2,YMR282C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AEP3,YPL005W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AFG3,YER017C,BioGRID,Francis BR and Thorsness PE (2011) PMID:21439406
Genetic,HSP82,YPL240C,AFT2,YPL202C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AGC1,YPR021C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AGC1,YPR021C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,AGE2,YIL044C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AHA1,YDR214W,BioGRID,"Mollapour M, et al. (2011) PMID:21419342"
Genetic,HSP82,YPL240C,AHA1,YDR214W,BioGRID,"Horvat NK, et al. (2014) PMID:24726918"
Genetic,HSP82,YPL240C,AIM2,YAL049C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AIM22,YJL046W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AIM26,YKL037W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AIM26,YKL037W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AIM3,YBR108W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AIM34,YMR003W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AIM36,YMR157C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AIM36,YMR157C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AIP5,YFR016C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AKR1,YDR264C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ALG13,YGL047W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ALG5,YPL227C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ALR2,YFL050C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ALT1,YLR089C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ALT1,YLR089C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,AMF1,YOR378W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ANB1,YJR047C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,APL2,YKL135C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,APL2,YKL135C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,APL5,YPL195W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,APL6,YGR261C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,APM1,YPL259C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,APM3,YBR288C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,APN2,YBL019W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,APS3,YJL024C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AQY3,YFL054C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AQY3,YFL054C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARC18,YLR370C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ARC19,YKL013C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARF1,YDL192W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ARF1,YDL192W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARG80,YMR042W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARG81,YML099C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ARL1,YBR164C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARL3,YPL051W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARO9,YHR137W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARP1,YHR129C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ARV1,YLR242C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ASC1,YMR116C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ASF2,YDL197C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ASG1,YIL130W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ASG7,YJL170C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ASI1,YMR119W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATC1,YDR184C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATC1,YDR184C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ATG12,YBR217W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ATG15,YCR068W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATG3,YNR007C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATG32,YIL146C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ATG36,YJL185C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATP1,YBL099W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATP1,YBL099W,BioGRID,Francis BR and Thorsness PE (2011) PMID:21439406
Genetic,HSP82,YPL240C,ATP10,YLR393W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ATP10,YLR393W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATP12,YJL180C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATP12,YJL180C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,ATP2,YJR121W,BioGRID,Francis BR and Thorsness PE (2011) PMID:21439406
Genetic,HSP82,YPL240C,ATP23,YNR020C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,ATP23,YNR020C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,ATP4,YPL078C,BioGRID,Francis BR and Thorsness PE (2011) PMID:21439406
Genetic,HSP82,YPL240C,ATP5,YDR298C,BioGRID,Francis BR and Thorsness PE (2011) PMID:21439406
Genetic,HSP82,YPL240C,ATS1,YAL020C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AVT2,YEL064C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,AVT2,YEL064C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AYR1,YIL124W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,AYT1,YLL063C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BAP2,YBR068C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,BAS1,YKR099W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BCH2,YKR027W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BCK1,YJL095W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BEM1,YBR200W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BEM2,YER155C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BEM3,YPL115C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BEM4,YPL161C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BEM4,YPL161C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BFA1,YJR053W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BFR1,YOR198C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BMH1,YER177W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BMS1,YPL217C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BMT6,YLR063W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,BNI4,YNL233W,BioGRID,"Costanzo M, et al. (2010) PMID:20093466"
Genetic,HSP82,YPL240C,BNI4,YNL233W,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSP82,YPL240C,BNR1,YIL159W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BOL2,YGL220W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BRE4,YDL231C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BRE5,YNR051C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BRE5,YNR051C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BRO1,YPL084W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BSD2,YBR290W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BST1,YFL025C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BUB2,YMR055C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BUD2,YKL092C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,BUD20,YLR074C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BUD27,YFL023W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,BUD31,YCR063W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,BUG1,YDL099W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,BXI1,YNL305C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAB2,YIL083C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAB2,YIL083C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CAD1,YDR423C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAF130,YGR134W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAJ1,YER048C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAL4,YJR011C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CAN1,YEL063C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CAR2,YLR438W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CBC2,YPL178W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CCC2,YDR270W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CCC2,YDR270W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CCE1,YKL011C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CCR4,YAL021C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CCT5,YJR064W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CCW12,YLR110C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CCW14,YLR390W-A,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDC10,YCR002C,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSP82,YPL240C,CDC20,YGL116W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDC20,YGL116W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CDC26,YFR036W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CDC26,YFR036W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDC28,YBR160W,BioGRID,"Hsieh YY, et al. (2013) PMID:23434373"
Genetic,HSP82,YPL240C,CDC31,YOR257W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDC37,YDR168W,BioGRID,"Yang XX, et al. (2006) PMID:16487343"
Genetic,HSP82,YPL240C,CDC4,YFL009W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDC50,YCR094W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CDH1,YGL003C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CDS1,YBR029C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CFF1,YML079W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CHA4,YLR098C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CHD1,YER164W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CHL4,YDR254W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CHO2,YGR157W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CHS5,YLR330W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CIN1,YOR349W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CIN8,YEL061C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CIT1,YNR001C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CKA1,YIL035C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CKA2,YOR061W,BioGRID,"Bandhakavi S, et al. (2003) PMID:12435747"
Genetic,HSP82,YPL240C,CKA2,YOR061W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CLA4,YNL298W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CLA4,YNL298W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CLA4,YNL298W,BioGRID,"Hsieh YY, et al. (2013) PMID:23434373"
Genetic,HSP82,YPL240C,CLB2,YPR119W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CLF1,YLR117C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CLN3,YAL040C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CMG1,YLR271W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CMK1,YFR014C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CMS1,YLR003C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CNL1,YDR357C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CNS1,YBR155W,BioGRID,"Tesic M, et al. (2003) PMID:12788914"
Genetic,HSP82,YPL240C,CNS1,YBR155W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CNS1,YBR155W,BioGRID,"Nathan DF, et al. (1999) PMID:9990037"
Genetic,HSP82,YPL240C,COA1,YIL157C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,COA6,YMR244C-A,BioGRID,"Costanzo M, et al. (2016) PMID:27708008"
Genetic,HSP82,YPL240C,COF1,YLL050C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COG5,YNL051W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COG6,YNL041C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,COG6,YNL041C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COG7,YGL005C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COG8,YML071C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,COG8,YML071C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COQ1,YBR003W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COQ2,YNR041C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,COQ3,YOL096C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,COQ6,YGR255C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COQ6,YGR255C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,COX10,YPL172C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COX17,YLL009C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,COX23,YHR116W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,COX9,YDL067C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CPR6,YLR216C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CPR6,YLR216C,BioGRID,"Zuehlke AD, et al. (2013) PMID:23926110"
Genetic,HSP82,YPL240C,CPR7,YJR032W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CPR7,YJR032W,BioGRID,Zuehlke AD and Johnson JL (2012) PMID:22505624
Genetic,HSP82,YPL240C,CPR7,YJR032W,BioGRID,Zuehlke AD and Johnson JL (2012) PMID:22505624
Genetic,HSP82,YPL240C,CPR8,YNR028W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CPS1,YJL172W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CRD1,YDL142C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CRS1,YNL247W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CSC1,YLR241W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CSE1,YGL238W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CSF1,YLR087C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CSF1,YLR087C,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CSG2,YBR036C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Genetic,HSP82,YPL240C,CSM1,YCR086W,BioGRID,"Franzosa EA, et al. (2011) PMID:22140548"
Genetic,HSP82,YPL240C,CSM2,YIL132C,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
Genetic,HSP82,YPL240C,CSR1,YLR380W,BioGRID,"McClellan AJ, et al. (2007) PMID:17923092"
